UniqueCount	AmbigCount
0	9714
0	359
0	127
0	3222
0	1
0	9
17	19
3	25
0	0
2	0
1	53
41	130
35	6101
5	626
6	712
0	428
0	0
0	19
292	565
0	60
0	2
0	547
0	104
0	0
0	4
21	2886
0	180
0	201
0	804
0	33
0	393
0	340
2	544
0	1108
0	302
0	0
0	1807
0	0
0	950
0	1084
0	274
4	873
0	0
0	808
1	39
0	259
0	0
0	68
0	387
0	0
0	0
4	1862
875	0
0	2
0	0
2	516
31	35
0	407
26	3915
351	176
0	107
0	1
505	623
2	581
0	0
0	2
0	508
0	4
0	0
0	2
0	1
74	2263
34	313
0	3629
0	100
0	0
0	1
190	905
0	3
8	1071
15	1078
0	1300
29	3088
0	1146
0	13
0	0
41	2059
13	2390
0	0
8	166
0	7
152	2
0	351
22	95
0	205
64	333
0	2
5	548
0	35
0	0
0	3
0	540
0	4
0	0
602	851
0	0
0	202
0	447
5	30
0	840
0	0
1883	2204
0	0
0	0
0	47
15	1499
0	793
0	42
0	0
2	5476
0	140
63	2127
0	943
0	1183
11	3945
24	1220
0	0
0	0
0	3
0	707
285	2841
1	3
0	0
2	87
0	4
4	94
0	1709
252	5201
22	44
1	1
0	0
0	0
0	0
0	14
29	440
0	1915
0	0
14	1
0	76
15	188
0	0
0	0
0	196
0	22
195	13571
0	273
3	2708
22	192
0	581
1	558
0	1
0	0
1	557
1	416
0	1045
0	0
0	3893
0	0
0	219
0	28
13	286
0	275
0	22
0	1
65	0
0	2
258	58
0	1560
0	413
530	829
314	468
0	22
0	119
3	1
1	0
1	7
19	69
0	3
0	2
0	0
0	0
0	2
0	0
0	1
787	98
171	2653
0	2
3	365
0	167
0	356
0	330
0	0
5	7
0	1
31	106
0	224
139	8789
0	250
23	4682
0	1473
12	625
38	259
102	10864
0	0
1	2
20	2181
349	112
0	0
0	77
11	30
0	1
15	539
0	1868
0	0
0	0
0	260
0	0
0	0
0	0
0	717
0	3
0	5
0	0
2	488
0	0
85	42
0	885
167	354
0	0
0	25
0	0
0	0
0	12
1	1
1	415
269	5
0	2
0	93
0	934
3	1472
11	709
0	0
0	0
1	217
2	850
0	0
26	3886
0	10
0	0
4	1744
5	125
0	29
2	0
160	298
0	16
0	0
0	166
18	58
1	284
0	4
0	413
0	2
0	5158
0	358
0	1393
0	60
0	805
0	0
0	0
0	0
0	43
0	0
22	23
0	722
1	0
4	461
0	3
2	588
0	879
0	277
4	1
9	395
0	0
80	817
0	775
0	0
0	359
0	1575
0	0
0	3
165	1954
1	1718
1	453
0	1663
0	509
0	31
0	0
0	2556
0	2
102	14
0	0
0	14
0	0
0	0
0	0
0	0
0	1
0	1067
0	634
0	504
0	3398
0	383
0	3
0	297
0	0
1	1292
0	138
0	8
0	322
0	0
0	27
0	0
23	2748
0	528
8433	25
18	1028
2	402
0	218
0	4
0	768
0	16
0	0
0	0
0	48
2	605
0	1038
1	1823
0	0
0	0
0	113
0	8
0	0
0	0
0	651
1	86
0	0
0	0
0	0
0	0
0	1
0	1322
0	0
0	372
0	271
0	155
0	1289
271	47
19	6912
0	0
0	0
2	2413
492	126
0	160
571	2356
370	108
0	0
1	518
744	1899
0	901
0	0
3	0
0	0
0	0
2	407
0	0
51	291
150	685
0	4
0	869
1	93
0	15
0	0
0	0
0	682
99	847
0	68
3	2031
0	0
0	0
2	692
1188	822
4	341
0	336
1	760
0	2
0	2
0	421
0	1
0	1
7	41
0	1
0	11
0	2
0	95
0	0
85	8839
9394	19260
0	1
1	99
0	2261
1	18
0	1
0	6
0	42
567	0
0	0
286	2474
49	99
18	278
0	76
0	131
5	539
0	246
27	1064
0	27
0	0
5	168
1	233
0	17
0	0
0	0
9537	0
0	37
0	0
0	4
202	43
0	6367
0	1050
0	3959
0	6
2	15927
348	4156
0	1
0	0
15443	1825
923	466
0	857
0	0
0	1949
59	710
0	0
1365	1628
0	117
0	1
0	3
0	2
0	613
0	0
0	9
6	2626
0	1372
285	48
14	1396
0	3702
0	13
0	0
1	7
0	16
0	5
0	226
1	171
0	0
640	360
0	144
0	0
0	0
1	56
0	191
0	268
0	2127
0	463
5	1009
0	0
0	1
0	177
207	1117
77	299
77	9816
0	0
0	0
0	330
0	0
0	0
0	0
17	0
0	2
0	530
16	119
0	0
1	2
0	351
11	757
0	0
0	1662
0	108
0	17
0	0
39	961
0	59
0	0
0	49
2543	12
3393	0
0	3
3	0
0	1288
8672	1827
0	0
0	2
10	116
0	10
3	38
1	0
0	2
3	1216
0	0
0	622
284	85
6	219
0	0
2	490
0	0
0	57
0	1
1	5470
0	0
7	367
13	1794
2	385
0	1349
0	4123
3	629
0	0
928	0
0	1294
8	2059
0	0
0	0
0	1
0	0
2	42
1	1
0	10
45	102
0	604
2	2
8	94
0	16
0	0
42	278
0	80
0	440
0	125
0	0
0	0
21	14
0	1260
42	69
0	0
832	6791
0	0
75	334
0	575
0	0
0	1
0	431
0	12
11	2429
17	108
0	966
0	0
1	0
1	167
5054	4790
0	27
0	0
0	216
14	34
20	638
0	409
5	783
36	668
17	1493
0	0
0	177
2	475
12	729
79	4202
0	14
0	1
0	0
1	1428
254	32
4070	2
1	349
0	0
0	0
17	900
18	252
1746	4875
0	1
0	381
3	107
628	572
0	0
2	180
0	218
0	66
12	1159
0	75
1	1373
0	80
2	237
0	16
0	0
0	0
0	713
0	381
0	0
45	3963
3	636
4	861
0	0
0	88
0	880
3	1390
0	0
0	2296
0	192
0	45
0	155
21	585
0	8
0	240
0	1785
9	2031
15	0
0	0
0	4
0	0
0	2
0	1
0	0
0	203
2	1015
0	1
9	204
0	0
15	3995
0	570
0	1850
0	407
0	0
64	438
0	0
5	318
489	1711
677	699
0	512
0	0
6	56
0	0
0	13
0	1134
0	653
1111	113
3	2922
0	17
2	72
14	3
0	0
0	0
0	0
0	619
2	1450
0	0
0	71
0	3
0	1
0	2261
0	0
26	283
0	3
1165	572
2	742
4	35
0	1467
8	2327
0	0
0	0
27	30
3	640
0	874
0	327
4	1194
0	0
0	0
1	791
0	75
0	0
0	0
0	4
0	191
0	117
50	14
0	144
1	770
293	6688
59	2302
649	243
0	372
124	251
0	0
0	529
0	372
0	0
0	0
0	0
0	0
0	0
0	13
246	174
505	2315
0	4
15	39
0	144
8	1291
0	66
0	1635
0	0
348	133
0	280
0	0
0	483
0	717
0	0
11	509
758	816
0	1123
1644	246
0	0
0	0
6	575
0	123
0	37
0	348
0	193
400	83
0	4
0	0
0	130
0	1
0	0
0	399
1	1032
1	1652
0	0
0	2
17	679
26	4254
1	518
0	0
1	461
0	0
0	1
31	529
0	0
0	4
2	27
0	255
0	7
0	25
0	0
23	2621
0	305
0	170
0	12
0	0
0	1
0	489
29	270
0	429
0	3
0	0
0	0
0	202
3	232
2	694
0	109
0	548
0	0
1	1200
0	0
1	1479
3	540
19	43
118	2748
0	629
0	652
0	0
60	127
0	1
0	0
0	0
1	21
0	3037
0	289
0	839
0	0
2	0
4	1131
0	1258
0	1564
0	0
496	25
0	64
3	986
7	663
0	432
1	1
0	1722
0	22
0	11
0	1
0	3
0	1736
0	74
0	2
0	657
0	196
0	21338
414	53
46	3
1	130
502	184
0	0
6	245
0	2
30	4789
17	277
0	0
5	155
0	1294
6	812
0	979
0	0
0	322
0	149
0	180
1	319
0	0
3	385
12	828
1	1509
936	192
0	578
168	727
92	217
0	0
66	1231
1	355
19	1298
0	627
1	673
39	3930
0	1
1	465
860	151
38	322
0	0
0	17735
0	824
0	0
41	465
0	1335
0	193
0	135
26	1148
0	301
53	5967
1	1152
0	891
0	0
0	35
0	0
0	0
6	208
2	44
0	200
1	0
1	5
0	0
3	255
0	4
0	1
18	107
0	213
9	1
166	8
1	106
0	0
0	16
0	988
0	2
0	1065
0	0
6	1082
0	0
6	1193
0	0
5	26
0	7
11	3
0	0
176	0
1	2
0	466
0	294
5	109
0	0
0	546
2	784
0	1
0	415
7	385
0	0
0	709
50	192
0	34
399	4251
0	3
0	4
0	651
0	612
0	167
2755	973
0	1
75	942
4	2564
0	154
0	0
42	2307
0	0
14	44
0	6
15	267
0	327
0	0
0	216
0	36
0	364
84	164
0	7
0	1
3	180
0	0
0	0
1	0
0	8
0	12655
0	2
0	0
545	303
0	0
13	21
0	0
0	0
2	224
0	2
0	114
0	0
0	689
0	1
60	23
0	1257
672	233
9	65755
0	1
3	100
20	448
0	1
0	1593
5	2116
0	0
0	0
0	0
2	257
0	0
0	1
0	2405
4	2089
0	301
0	66
0	0
0	0
0	0
2	2507
0	1
0	0
0	0
0	1161
0	2
0	2
54	1375
0	0
0	788
0	1194
1444	0
0	0
6	12
0	0
5	83
0	2021
0	13
0	171
0	0
19	330
22	2071
0	963
0	0
0	0
0	943
0	153
3	1016
0	2552
0	0
1	815
0	0
0	0
0	52
2	864
0	128
0	0
0	0
0	438
13	536
0	2847
1	3800
1	0
6	4175
4	51
0	0
0	0
259	380
0	0
102	3
39	627
0	16
0	0
0	0
2	1948
229	17
246	1266
2	191
0	1646
5	27
1	0
0	0
0	1915
0	68
0	1501
1	436
19	158
1	303
0	1
0	147
0	1
0	0
391	2711
0	0
0	0
0	0
1	75
6	1738
190	80
0	72
1	1351
0	10590
0	1104
0	46
0	1
0	0
1	1036
0	341
0	0
0	17190
5	785
1	262
0	106
0	0
0	0
0	27
0	0
0	9
8	1144
2	75
0	87
0	235
0	129
0	0
0	2
0	2
32	0
4	2116
45	4193
0	0
0	331
5	29
0	60
1	246
0	856
106	12
0	0
0	0
0	0
49	8
156	636
1	1
1773	489
522	26
0	90
0	0
1	589
0	195
0	19
8	4513
0	196
0	748
0	4744
200	63
1	1821
0	2
26	511
0	1432
0	0
1	703
0	1
0	0
1	9
45	623
0	0
0	0
0	0
0	0
0	328
0	78
19	512
0	63
0	0
3	378
0	2003
0	0
1760	2
0	0
0	0
2	6768
0	0
0	0
0	0
0	897
0	23
0	0
0	0
0	0
0	6
1	178
0	0
98	1034
5	43
9	194
6	60
0	0
119	4639
0	563
0	1
1	1
32	586
0	775
0	0
0	1141
18	303
0	253
0	2295
0	8827
0	0
0	2187
2	61
0	19
0	105
0	19
0	0
0	22
2	284
5	0
48	9
6	456
0	148
0	595
0	0
29	2883
0	0
0	59
0	0
0	0
1	106
0	0
0	179
1148	3
1	1296
0	7
34	575
0	0
0	1264
0	0
0	414
3	2848
1832	4140
0	186
4	0
0	0
13	8082
3442	13
1	0
0	142
0	1944
0	19
0	326
1	3
0	0
0	2856
0	2484
0	0
1	345
0	36
0	0
0	305
19	311
0	155
0	732
4	27
5	694
11	61
0	122
14	1494
0	16
0	0
0	1846
0	1879
10	10
0	4
0	0
2273	5
0	0
0	2
1573	714
0	511
0	0
0	24
0	1167
0	0
0	374
9	276
207	554
6	0
8	92
0	169
0	0
0	406
0	0
0	6
0	1
0	12
0	764
1	5
0	0
153	158
0	0
0	0
21	1674
0	45
0	0
1	1397
0	10
0	0
0	0
1	1095
0	0
0	4812
0	4
0	1456
3	466
582	467
0	535
5	1402
0	1
0	855
0	1
3	746
0	1610
0	69
1088	972
18	1428
0	813
0	1248
337	578
0	0
10	454
1	1286
7	1
6	1225
19	377
0	0
8	358
1	4657
6	117
0	0
1	14
0	0
1	645
1	11
0	10
65	1505
0	1075
26	666
0	1853
140	1115
0	0
0	0
0	0
0	61
4	63
1	59
0	845
0	0
0	0
17	59
0	228
0	1
1	147
0	96
1	0
0	0
0	0
3	0
0	181
0	89
0	527
6	13
0	7
70	8132
0	140
190	877
1	452
7	42
0	1
0	10
0	363
19	174
16	425
1619	265
1	5834
14	266
0	0
0	1623
0	0
42	164
1	1
0	2
0	3
190	321
0	594
0	0
0	380
0	0
45	3654
296	2724
0	9
0	30
0	184
51	63
144	31468
0	1
7	735
13	2098
0	0
0	119
0	831
708	1956
0	334
0	10
0	0
0	108
0	3
11	0
1	310
0	0
0	6
0	1
2	13
7	1045
0	1
0	0
43	4485
0	0
0	360
0	0
0	7459
5	2118
0	0
0	0
0	0
220	505
0	1
0	0
5	38
230	568
0	0
0	1076
3	175
0	0
4	1334
46	2292
0	0
7	0
4	59
0	917
0	3
0	434
2	514
0	14
0	0
0	0
0	0
0	0
409	264
0	0
0	0
3	63
1	224
0	422
0	0
0	9
0	0
0	9
0	0
0	405
3	300
0	192
0	1365
0	769
265	0
0	0
0	0
17	1218
0	804
0	948
0	7
0	0
9	36
0	1710
1	0
0	836
0	211
2	680
0	1
0	13
0	560
0	0
0	2
127	657
0	6238
3	227
1638	2583
0	49
227	961
459	373
0	250
0	0
15	862
0	0
0	503
0	147
0	2
0	0
0	0
0	16
0	59
0	0
162	5515
0	0
0	0
1	8
1	0
0	3001
0	0
10	476
2	1547
2	1099
25	982
10	466
0	12
0	864
11	197
0	0
0	0
1	177
4	152
0	17
0	0
37	3138
0	1
0	0
1	220
4065	1309
10	111
17	29
0	0
0	1
95	1865
0	0
2	1075
423	863
187	554
0	33
0	0
0	0
0	512
0	0
0	1
3	0
5905	247
0	2
0	350
2	0
0	5
0	0
0	0
0	0
1	35
0	0
1	0
9	1347
3816	1847
15	510
13	1110
3	24
0	1085
1	3
0	0
4	157
0	2
0	0
0	17
12	80
223	200
45	2184
0	731
207	2240
0	4
376	7422
13	323
0	0
0	8
85	3681
251	2798
2	1116
819	67
7	53
0	1
0	0
0	0
19	645
0	193
1	7
0	0
68	62
0	311
0	0
0	4
1	0
0	684
2	1184
0	17
0	154
0	6
11	0
6	841
1	145
105	4989
1	102
1	105
1	1448
0	0
53	39
3	1
0	21
0	300
0	19
0	669
8	215
0	254
0	0
0	0
0	232
0	270
4	483
0	23
1	3
1	1072
0	813
6	406
1	0
0	565
0	2
0	6360
0	3
0	0
0	4
113	329
0	0
2	599
0	0
4	281
506	0
0	0
1835	0
0	133
0	21
0	0
2	4
0	4394
0	0
0	0
3	577
0	14
0	0
0	0
0	0
0	6
0	381
0	0
0	4
0	0
0	0
0	0
10	2045
0	11
0	162
0	1664
565	0
0	1
0	290
0	0
352	30
2	594
0	845
0	460
0	188
5	8
0	18
0	0
0	320
0	1766
0	266
0	0
1	204
1	3126
0	105
1	860
3	472
0	12
0	1181
288	0
51	3413
1	74
0	0
0	0
0	0
0	56
1	150
0	0
0	0
0	748
0	280
0	713
0	0
0	0
0	511
0	0
0	0
0	0
1	7
3	384
49	309
2	192
8	48
0	5371
21	1404
0	571
0	18
18	529
0	25
0	13
0	9
155	777
14	21
0	845
0	0
268	749
0	656
0	0
3	74
0	0
3	289
0	109
0	0
0	0
0	0
0	119
0	1402
0	0
3	387
0	36
0	0
0	4
1150	2889
0	33
0	0
1	1600
27	1008
0	9
59	2234
0	309
0	0
1477	59
0	0
0	0
10	451
10	1252
0	633
1083	3923
1	567
0	1
0	0
0	1
0	0
0	18
1	2187
0	0
13	1628
0	0
0	27
0	667
69	726
39	54
1592	127
0	0
1	2708
0	0
0	1008
1	1312
20	115
13	2009
0	0
1	924
0	185
0	12
0	1
7	59
0	111
3	599
0	0
0	16
0	1
0	0
0	0
0	0
4	722
0	126
0	1
0	1519
0	0
0	39
0	28
0	1687
0	241
2	1
0	5
0	42
8	1142
3	4013
22	32
88	731
74	2138
11	227
0	11
1	1760
0	0
0	0
0	420
1649	571
0	184
0	1556
585	0
0	0
6	0
0	2715
0	51
7	1
0	0
2	609
1	94
7	264
0	2
0	1072
0	0
3	93
0	0
0	533
0	0
0	869
0	1327
0	552
183	92
0	767
5	1582
1	38
3	1130
0	2477
0	0
1	336
0	2594
0	450
0	1584
0	112
0	8255
0	356
4	597
43	3862
0	880
9	91
0	1211
0	125
0	28
1	56
0	1
0	6
22	1004
0	0
24	1488
75	436
0	3
9	941
6	504
8	195
0	0
0	118
0	9
0	0
421	587
0	202
0	60
1	450
0	1753
0	8
0	15
31	385
119	388
1100	1525
75	1404
1	4
0	0
0	0
69	208
0	0
685	69
0	2841
1	564
4	401
0	221
0	0
0	244
0	1153
292	2305
0	0
0	1190
0	0
0	279
0	0
0	0
0	0
0	0
0	468
12	439
0	0
0	7
0	0
5	1193
0	155
19	163
0	0
9	57
0	2632
0	220
0	12
1	3048
0	92
0	2
0	0
4	373
0	2008
0	0
8	645
0	0
0	37
279	438
0	1073
0	162
11	0
4	274
0	0
0	6
0	0
0	0
0	217
2	533
0	0
0	0
6	3818
0	0
0	1414
214	2292
1	2122
0	0
194	0
0	2
287	679
1	521
0	7042
0	1
0	1634
0	1100
0	2150
0	271
24	814
0	1
1	38
0	0
0	0
0	432
99	1896
0	62
0	1136
0	1
0	601
63	646
0	0
0	0
0	30
201	785
8	2106
0	5
24	303
0	3
0	29
329	39
0	0
4	303
1	128
0	0
0	0
0	0
0	0
0	0
0	46
5	281
2	1106
1	47
29	10
0	25
0	233
65	317
1	443
0	0
23	242
0	0
5	3682
15	1850
488	81
0	0
0	136
0	53
0	0
37	117
0	0
5	16
0	0
0	20
0	0
0	695
1775	0
0	0
0	804
22	7501
0	169
0	75
0	1
812	0
1	1191
1	185
0	0
1	0
14	22776
1	512
0	37
77	345
0	23
0	0
0	41
1039	0
5611	92
0	448
0	0
3	275
0	0
0	0
0	0
0	0
0	3
0	44
0	0
4	3
3	1748
0	0
0	13
0	66
26	245
0	1
0	0
0	0
0	194
0	11
0	748
3	945
10	89
0	0
85	94
100	249
0	64
7	602
2	1143
309	0
0	0
7	4
0	0
0	268
0	1
4	948
0	29
0	0
0	8
409	19
0	0
1	214
0	11
0	0
0	0
0	0
0	0
0	0
13	273
15	9
0	860
0	0
0	0
0	198
0	0
0	0
0	0
5	553
2	1794
0	0
4	2149
0	1
4588	2264
0	0
0	816
0	0
0	1
0	0
60	14
0	188
1	917
0	1
555	218
6	275
0	0
0	27505
1	32
0	234
0	59
0	6488
0	1
0	1068
0	14
0	7
235	684
0	5326
0	15
0	0
0	0
4876	2967
0	4
6	956
2	275
2	1182
0	1009
0	0
0	0
0	491
18	211
0	1
1	1071
0	0
0	32
10	0
0	1
0	2549
0	24
4	61
0	581
0	102
0	38
3594	0
0	0
5	1672
0	9
0	0
4	41
0	0
2	0
6	867
0	0
0	829
0	19
0	55
0	0
36	608
0	3
139	328
0	0
0	2
0	1168
164	1310
0	401
0	1107
0	0
0	0
73	401
0	1833
0	13
0	72
0	164
0	633
1	988
821	0
0	45
0	2439
16	1215
3	1116
838	113
0	421
0	0
0	3
0	0
0	0
0	0
0	0
9	638
0	1313
0	3869
0	940
0	0
0	0
0	0
44	602
20	1076
0	11
0	117
25	218
0	138
0	1009
98	0
0	11
1	0
0	103
0	119
4	14
2	3243
16	6
0	605
3	812
0	0
40	48
2	195
0	26
0	0
0	4
0	625
0	396
2	163
0	1
0	33
0	19
0	28
2	19
0	0
2	8
0	21870
0	44
8	136
0	757
35	1091
0	0
0	1
52	341
0	97
0	0
0	24
0	0
0	3
0	12
82	1528
6	17
0	6
0	0
0	3029
0	236
9	3783
0	0
0	0
54	159
305	229
3	942
0	0
77	619
4	154
82	1269
0	314
0	0
0	279
748	26
0	185
0	563
0	979
0	1
0	156
3	366
0	0
0	707
0	9
0	48
0	0
31	467
0	44
0	239
18	2639
0	1175
89	1781
0	36
39	471
0	0
32	78
0	878
0	578
0	3024
0	159
0	0
0	0
1	0
0	659
0	0
0	1
1	0
0	819
0	438
0	1009
0	0
0	766
0	897
7	339
0	984
1	231
0	25
0	90
0	0
1	90
19	0
12	472
0	7
0	0
0	16
0	0
3	406
0	1399
0	115
2806	2497
4	1009
0	0
0	0
26	4188
391	333
0	0
0	785
12	1818
169	932
22	250
0	2156
0	0
16	31
1	442
0	2
64	592
13	1459
3	23
0	19
10	330
0	24
0	669
0	1
1	424
0	69
20	593
0	0
3	792
0	0
24	2229
1	98
269	0
0	407
126	11768
0	223
2	1406
0	2868
0	0
0	60
0	40
0	395
0	130
0	0
0	12
3	144
0	0
165	17223
2	594
7	289
0	0
1	0
0	481
0	86
162	87
0	185
0	400
75	1226
27	56
51	429
1	3281
101	9700
0	0
12	443
4	4558
0	0
0	78
0	152
2	3435
0	103
0	4
0	1
0	0
1	400
0	23
130	51
0	1
0	0
11	644
0	3
0	0
0	486
2	907
0	25
0	10137
28	5013
0	213
26	6046
996	562
8	414
0	1297
0	0
0	491
0	35
500	2089
1	1169
310	287
0	0
428	0
0	1195
65	54
529	0
8	1245
1	1552
1	124
0	29
0	0
0	528
0	0
0	67
0	0
0	1
0	0
0	279
172	81
1	97
0	1
17	895
0	208
0	0
0	219
0	0
5	105
0	96
0	0
1	720
0	0
2	342
3	1748
0	0
8	89
0	147
0	14
0	0
0	2
4	2534
22	233
1	770
0	0
0	367
4	185
0	0
0	0
0	0
0	1225
0	358
0	20
0	1675
0	1
0	0
0	14
0	1208
0	33
0	1929
0	3
0	6
0	0
0	1238
0	269
0	88
0	2593
0	87
1	934
0	370
0	228
3	5
0	492
0	0
0	0
0	2681
0	14
0	170
482	1385
0	130
0	3539
13	1216
0	0
0	0
0	429
0	221
73	213
0	0
0	1265
0	0
17	9
0	0
82	258
0	11
0	3
0	48
178	0
0	878
1997	40988
0	0
0	0
1	97
0	0
0	33
1	358
293	9
0	769
13	230
1	192
0	2300
0	0
2	156
0	4
0	0
0	0
0	0
62	218
0	579
0	0
1	587
0	162
10	46
0	97
12	1258
0	0
0	357
0	1
0	1277
0	74
0	0
0	0
0	0
3	190
0	236
0	0
0	33
0	0
0	1
0	85
0	2708
0	1
0	0
0	0
0	0
0	26
1	2603
0	0
0	0
0	0
0	0
0	136
0	0
0	0
0	0
0	0
0	0
37	230
0	8
6	2891
0	161
0	0
5	848
0	0
0	0
0	22
0	0
0	0
4	186
0	0
0	252
0	8
0	1
0	0
0	98
0	8
0	25
0	7163
32	2297
0	2
0	0
0	43
24	9921
0	0
0	9
2897	2038
0	0
0	53
0	36
0	0
146	10989
0	0
0	0
0	0
1	24
0	699
0	1
0	0
0	0
0	824
0	0
0	625
0	0
0	0
0	70
0	4438
0	589
0	0
0	0
0	0
0	13
165	26
0	0
0	169
0	5105
0	0
1	133
0	250
0	0
0	0
4	629
0	445
3	1
0	7
0	0
0	0
0	0
27	1
0	934
0	0
236	110
0	0
0	63
0	0
0	2
1	36
0	611
0	2
0	2
0	93
0	0
3	18
199	7972
0	0
0	66
0	0
0	0
0	0
0	0
0	0
5	371
113	290
0	0
0	0
0	1
0	39
0	0
0	336
0	39
0	0
0	19
0	2039
0	68
0	0
0	0
0	0
5	1875
0	492
0	1
0	265
0	0
0	0
103	30228
0	0
0	0
0	0
0	31
1	1305
0	907
0	0
0	1141
0	0
0	0
0	0
0	0
0	0
0	20
1	1138
5	34
0	0
0	258
0	0
0	2632
0	346
0	478
0	0
1	239
0	252
0	140
4	501
0	869
0	0
1	0
2	661
0	623
0	0
30	3084
0	105
14	0
0	0
0	22
0	0
0	2645
0	3
0	0
0	0
0	105
0	0
0	0
0	0
3	858
0	11
0	1089
0	0
0	0
0	0
0	0
0	0
0	0
10	227
0	58
0	2
12	1191
0	0
0	7
0	0
0	0
0	0
0	225
0	5
0	0
0	2135
0	0
0	0
0	0
0	0
0	0
0	0
0	397
0	0
0	0
15	166
4	25
0	0
0	0
0	1446
0	1
0	0
0	5417
0	686
126	476
0	0
14	39
0	534
12	769
0	0
0	0
0	0
5	2895
0	4
0	0
5	0
32	1008
0	0
0	0
20	508
0	0
0	638
0	0
0	0
0	0
0	6861
0	188
0	0
0	978
0	0
0	0
1	3439
9	1681
1	897
0	0
4	349
0	257
12	13
6	89
0	0
0	0
4	607
0	0
0	375
0	229
0	4176
0	0
0	0
0	5
31	392
0	0
0	543
0	0
0	0
0	297
0	9
0	1794
0	0
924	2722
0	0
0	3
0	0
0	1
0	0
0	543
8	43
0	0
0	1
467	1115
0	11
1	1859
0	1184
1	1
6	31
0	0
0	1065
0	0
0	0
6	3456
21	0
4	640
0	33
0	0
3	278
0	0
0	2
0	83
0	327
0	1
1	0
0	0
5	34
1	440
0	0
0	0
0	0
2	0
0	42
2	723
0	8093
0	772
0	0
2	0
3	325
0	0
0	0
0	22
0	0
0	0
0	351
1	2762
0	0
0	864
34	759
0	1
0	45
132	1223
0	25
0	176
0	0
0	101
0	0
0	0
42	2706
0	293
0	0
0	0
0	40
102	575
0	83
0	0
0	0
0	0
0	9
0	57
0	6
0	0
0	57
0	1
0	0
0	1148
0	0
0	1
2	448
0	0
0	26
0	318
0	11554
0	5092
0	0
0	0
0	0
0	0
0	0
0	0
0	1634
49	70
3	164
0	0
11	443
0	0
0	0
3	1519
303	810
0	1001
0	231
0	0
0	0
381	940
8	72
1	664
0	0
0	64
0	0
0	2297
120	168
0	0
0	0
39	768
0	16
0	0
1	0
0	42
0	0
0	0
1	161
0	0
0	0
0	0
1	3
0	0
0	0
2	7
0	0
0	0
0	102
0	22
0	0
0	0
0	0
0	2103
2	1
1	0
0	0
0	0
0	0
2	3100
0	0
171	21248
0	1184
0	0
0	0
0	0
0	0
2	144
0	779
2	581
0	0
0	0
0	224
0	0
0	0
0	0
0	0
0	0
0	0
15	80
0	234
1	0
0	120
21	132
0	3
0	339
0	0
0	0
0	0
633	764
1	1
0	0
0	650
0	0
2	6427
0	1901
0	13
5	5
0	0
16	2631
0	0
0	154
0	4
0	0
20	214
0	52
0	357
0	191
2	103
0	14
0	0
1	376
0	0
0	0
0	1
4	743
0	2
0	640
0	0
0	0
0	0
0	0
0	4791
0	2
13	1766
0	0
0	0
0	0
13	70
1	89
0	1142
0	0
0	0
0	0
0	0
0	0
0	33
0	588
0	0
0	6121
0	926
0	0
21	1071
1	0
0	0
0	217
0	0
99	3520
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	71
0	289
86	1158
0	0
2	49
0	226
0	0
0	834
0	118
0	0
0	17
0	0
10	1830
127	708
2	939
0	131
0	15
0	0
50	1231
0	0
12	380
10	1699
0	0
0	0
385	90
0	0
632	380
0	111
0	0
0	12
0	0
0	0
0	154
0	0
0	0
0	0
0	0
0	0
2	185
0	557
0	0
0	0
0	0
0	0
11	218
8	100
0	195
0	30
0	1
10	853
0	0
0	0
0	0
0	0
12	2437
0	0
0	2
1	526
0	332
1	40
0	0
0	0
0	0
0	0
2	245
0	0
0	0
0	15
0	0
0	0
0	64
1	4
1	3437
5	334
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	227
0	0
1	234
0	79
0	25
0	0
0	1364
0	0
0	0
0	517
0	30
0	0
15	6489
0	0
0	0
0	0
0	0
0	277
0	0
4	3
11	0
0	0
541	10992
0	5
3	25
0	110
0	1203
0	0
4	3605
1	277
0	0
0	0
0	0
0	0
2	309
0	489
1	36
1	102
0	0
0	1
2	9
0	120
0	15
0	2
2511	156
2	31
33	262
0	683
2737	1079
0	0
0	0
0	163
0	8
0	627
0	178
0	210
0	0
0	0
0	179
1	0
0	1
0	0
0	120
17	1351
0	633
109	656
0	0
0	0
0	0
0	191
0	0
0	0
0	0
48	23719
0	3001
6	0
0	0
0	0
0	11
0	0
0	0
0	86
1	0
0	0
1	687
17	527
0	0
0	189
0	0
0	0
0	0
0	0
4	114
0	214
1	1594
2	264
0	0
1	39
1	265
0	110
203	718
0	4
1	2016
0	0
0	529
0	0
0	752
0	0
0	1
0	0
1	2246
0	125
1	2230
101	0
0	0
0	0
389	208
0	32
42	487
0	0
0	0
0	0
0	0
0	2
13	1386
0	2008
0	1
0	1
0	0
0	0
0	0
0	108
0	0
0	0
0	0
632	8908
0	12
0	1
0	0
0	0
0	0
1	476
0	0
0	0
0	0
0	0
0	0
0	0
0	754
0	104
0	0
0	0
1	0
0	0
0	1
0	0
0	0
0	0
403	515
0	0
0	0
0	5322
0	0
0	2
0	0
2	377
0	0
0	81
0	0
0	12
0	0
0	0
0	0
0	54
0	7
0	0
0	0
0	0
37	24132
0	0
1	272
0	22
2	0
0	15
0	15
2	1311
0	175
0	0
0	0
0	2239
0	626
4	2544
0	0
0	0
0	1
0	0
